edition,country_noc,medal,country
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,1,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1924,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,1,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,1,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,0,South Africa
1928,RSA,1,South Africa
1928,RSA,0,South Africa
1932,RSA,0,South Africa
1932,RSA,0,South Africa
1932,RSA,0,South Africa
1932,RSA,0,South Africa
1932,RSA,0,South Africa
1932,RSA,0,South Africa
1932,RSA,0,South Africa
1932,RSA,0,South Africa
1932,RSA,0,South Africa
1932,RSA,0,South Africa
1932,RSA,1,South Africa
1932,RSA,0,South Africa
1932,RSA,0,South Africa
1932,RSA,1,South Africa
1932,RSA,0,South Africa
1932,RSA,1,South Africa
1932,RSA,1,South Africa
1932,RSA,0,South Africa
1932,RSA,0,South Africa
1932,RSA,0,South Africa
1932,RSA,1,South Africa
1932,RSA,0,South Africa
1932,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,1,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1936,RSA,0,South Africa
1948,RSA,1,South Africa
1948,RSA,1,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,1,South Africa
1948,RSA,1,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,1,South Africa
1948,RSA,1,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1948,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,1,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,1,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,1,South Africa
1952,RSA,0,South Africa
1952,RSA,1,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,1,South Africa
1952,RSA,1,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,1,South Africa
1952,RSA,1,South Africa
1952,RSA,1,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,1,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1952,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,1,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,1,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,1,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,1,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1956,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,1,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,1,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,1,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1960,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,1,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,1,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1992,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,1,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,1,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,1,South Africa
1996,RSA,0,South Africa
1996,RSA,1,South Africa
1996,RSA,0,South Africa
1996,RSA,1,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
1996,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,1,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,1,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,1,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,1,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,1,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2000,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,1,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,1,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,1,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,1,South Africa
2004,RSA,0,South Africa
2004,RSA,1,South Africa
2004,RSA,0,South Africa
2004,RSA,1,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2004,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,1,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2008,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,1,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,1,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,1,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,1,South Africa
2012,RSA,1,South Africa
2012,RSA,1,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2012,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,1,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,1,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,1,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
2016,RSA,0,South Africa
